id,crop_year,district_id,variety_code,grape_type_code,brix_code,brix_value,wt_price_per_ton,tons_crushed,report_type
602c012d2204070e,2024,7,6171,6,100.0,,1700.0,3.4,Final
602c012d2204070e,2024,7,6171,6,100.0,,1800.0,9.4,Final
d43deb59526bdf21,2024,7,6171,6,21000.0,21.0,1800.0,7.4,Final
3c313061e160a6a6,2024,7,6171,6,13100.0,13.1,2417.0,31.6,Final
2277ffb1d97b894c,2024,7,6185,6,100.0,,2250.0,0.6,Final
91cede96688c516f,2024,7,6014,6,21000.0,21.0,1500.0,8.8,Final
81e410e7c31e63a7,2024,7,6014,6,21200.0,21.2,2400.0,3.9,Final
c1d28281dfb35fb3,2024,7,6034,6,21000.0,21.0,2000.0,2.9,Final
8cf4ca2f611c8596,2024,7,6034,6,100.0,,2400.0,1.5,Final
8cf4ca2f611c8596,2024,7,6034,6,100.0,,3000.0,2.9,Final
8cf4ca2f611c8596,2024,7,6034,6,100.0,,3500.0,3.0,Final
8cf4ca2f611c8596,2024,7,6034,6,100.0,,4200.0,1.0,Final
96fa97cd94eaf06f,2024,7,6196,6,100.0,,7000.0,0.3,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1000.0,2.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1100.0,21.0,Final
e5ce186b88a4d73b,2024,7,6058,6,22800.0,22.8,1103.65,477.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1200.0,244.1,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1250.0,42.6,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1300.0,94.0,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1350.0,43.2,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1400.0,226.7,Final
208e93736fbd2b08,2024,7,6058,6,24500.0,24.5,1400.0,0.2,Final
19f1763e34b5c7ae,2024,7,6058,6,20800.0,20.8,1436.89,20.1,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1442.62,23.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1471.4,30.6,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1550.0,79.9,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1700.0,4.9,Final
208e93736fbd2b08,2024,7,6058,6,24500.0,24.5,1700.0,114.7,Final
208e93736fbd2b08,2024,7,6058,6,24500.0,24.5,1800.0,0.5,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1850.0,154.5,Final
2b5414843adfd408,2024,7,6058,6,100.0,,1950.0,5.0,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2000.0,28.6,Final
2695b8576aa7c53f,2024,7,6058,6,13600.0,13.6,2000.0,4.8,Final
efd90279d3419c64,2024,7,6058,6,21000.0,21.0,2000.0,5.7,Final
aff56031685af903,2024,7,6058,6,23400.0,23.4,2000.0,1.0,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2046.49,15.2,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2200.0,0.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2250.0,2.3,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2300.0,22.3,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2500.0,1.4,Final
c4f6bee6a189233f,2024,7,6058,6,25300.0,25.3,2500.0,1.3,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2609.0,4.9,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2750.0,13.3,Final
2b5414843adfd408,2024,7,6058,6,100.0,,2850.0,1.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,3000.0,1.8,Final
b0b3024e4ce9389c,2024,7,6058,6,17900.0,17.9,3000.0,0.4,Final
2b5414843adfd408,2024,7,6058,6,100.0,,3400.0,2.0,Final
f60ef9511094a0fe,2024,7,6058,6,19550.0,19.55,3500.0,2.1,Final
2b5414843adfd408,2024,7,6058,6,100.0,,3800.0,1.8,Final
2b5414843adfd408,2024,7,6058,6,100.0,,4050.0,1.6,Final
2b5414843adfd408,2024,7,6058,6,100.0,,4200.0,2.5,Final
2b5414843adfd408,2024,7,6058,6,100.0,,4300.0,2.4,Final
2b5414843adfd408,2024,7,6058,6,100.0,,6514.18,6.2,Final
2b5414843adfd408,2024,7,6058,6,100.0,,7000.0,1.7,Final
7c7878bde5e961c1,2024,7,6076,6,21200.0,21.2,1000.0,1.7,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1300.0,92.5,Final
0bf5624358ad09c3,2024,7,6076,6,24500.0,24.5,1400.0,0.1,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1450.0,392.1,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1450.23,0.5,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1472.03,131.0,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1485.46,488.2,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1489.95,267.1,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1500.0,140.5,Final
08c032bc687950c3,2024,7,6076,6,21000.0,21.0,1500.0,12.4,Final
b5d23a734da19606,2024,7,6076,6,100.0,,1910.17,83.7,Final
b5d23a734da19606,2024,7,6076,6,100.0,,2609.0,107.5,Final
b5d23a734da19606,2024,7,6076,6,100.0,,2900.0,5.1,Final
b5d23a734da19606,2024,7,6076,6,100.0,,3504.55,1.6,Final
b5d23a734da19606,2024,7,6076,6,100.0,,3800.0,4.0,Final
6f6f574df8c0c985,2024,7,6200,6,100.0,,2750.0,2.6,Final
0eb8881519d827f2,2024,7,6084,6,24500.0,24.5,600.0,39.4,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1100.0,563.4,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1112.94,302.7,Final
1edeee5cd1ee9dab,2024,7,6084,6,20800.0,20.8,1112.94,407.3,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1136.66,294.1,Final
42cc69268fa0e346,2024,7,6084,6,17000.0,17.0,1136.66,399.7,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1222.92,311.0,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1300.0,618.5,Final
23c3f45265fd1bc1,2024,7,6084,6,12900.0,12.9,1300.0,192.2,Final
97a1fae1973bdcd9,2024,7,6084,6,27800.0,27.8,1340.0,27.9,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1450.0,31.4,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,1963.0,86.6,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2000.0,0.5,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2250.0,4.9,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2281.0,25.8,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2600.0,4.1,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2609.0,92.0,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2727.98,0.8,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,2850.0,2.9,Final
3103f22068dccf3e,2024,7,6084,6,100.0,,3400.0,4.3,Final
f3a639002fb537c6,2024,7,6189,6,100.0,,3000.0,1.1,Final
e2fdc86064698206,2024,7,6081,6,100.0,,1000.0,2.8,Final
cb7bb4ae2d7f9fab,2024,7,6081,6,20800.0,20.8,1400.0,0.1,Final
e2fdc86064698206,2024,7,6081,6,100.0,,1700.0,5.5,Final
e2fdc86064698206,2024,7,6081,6,100.0,,1750.0,2.8,Final
e2fdc86064698206,2024,7,6081,6,100.0,,1850.0,12.1,Final
e2fdc86064698206,2024,7,6081,6,100.0,,2100.0,5.0,Final
e2fdc86064698206,2024,7,6081,6,100.0,,2250.0,3.7,Final
e2fdc86064698206,2024,7,6081,6,100.0,,2500.0,8.5,Final
74d26c2e5dcc6e41,2024,7,6081,6,25300.0,25.3,2500.0,1.7,Final
e2fdc86064698206,2024,7,6081,6,100.0,,2501.82,2.0,Final
e2fdc86064698206,2024,7,6081,6,100.0,,3000.0,24.3,Final
e2fdc86064698206,2024,7,6081,6,100.0,,3200.0,3.3,Final
e2fdc86064698206,2024,7,6081,6,100.0,,3500.0,1.2,Final
e2fdc86064698206,2024,7,6081,6,100.0,,4200.0,10.6,Final
e2fdc86064698206,2024,7,6081,6,100.0,,7000.0,1.4,Final
d8a0e0e8f26fedb3,2024,7,6095,6,100.0,,2850.0,0.1,Final
8f90ae80ad767ad6,2024,7,6184,6,17600.0,17.6,2000.0,0.7,Final
d6646747b8901d7a,2024,7,6184,6,100.0,,3000.0,4.2,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,1382.81,0.9,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,1600.0,1.1,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,1675.0,43.1,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,1800.0,2.1,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,2000.0,1.6,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,2380.95,0.4,Final
9a24afede8f694ff,2024,7,6107,6,100.0,,2609.0,11.9,Final
b47f7be780d43039,2024,7,6106,6,24800.0,24.8,600.0,1.3,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1200.0,4.0,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1400.0,133.8,Final
a86217166c6e7126,2024,7,6106,6,24500.0,24.5,1400.0,0.5,Final
b47f7be780d43039,2024,7,6106,6,24800.0,24.8,1400.0,0.8,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1425.76,110.0,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1431.49,347.0,Final
15e535e36bba9bd1,2024,7,6106,6,27800.0,27.8,1450.0,20.9,Final
15e535e36bba9bd1,2024,7,6106,6,27800.0,27.8,1504.0,47.9,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1600.0,2.1,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1750.0,0.5,Final
87a18f3023e02594,2024,7,6106,6,100.0,,1800.0,3.3,Final
87a18f3023e02594,2024,7,6106,6,100.0,,2159.0,67.3,Final
87a18f3023e02594,2024,7,6106,6,100.0,,2600.0,1.3,Final
87a18f3023e02594,2024,7,6106,6,100.0,,2609.0,133.5,Final
87a18f3023e02594,2024,7,6106,6,100.0,,3435.58,8.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,500.0,471.8,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,600.0,768.6,Final
3db23fc3d259351f,2024,7,6112,6,2300.0,2.3,617.0,736.2,Final
ad46efaece22f180,2024,7,6112,6,22900.0,22.9,617.0,457.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,700.0,221.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,742.63,1023.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,750.0,112.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,800.0,56.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,849.75,524.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,900.0,2402.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1000.0,5.2,Final
5cc2e22630051445,2024,7,6112,6,20800.0,20.8,1000.0,0.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1050.0,12.7,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1115.0,427.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1117.3,391.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1300.0,353.5,Final
02d1a79f5352ef45,2024,7,6112,6,63600.0,,1317.0,151.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1400.0,149.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1450.0,7.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1485.0,285.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1500.0,1163.2,Final
a93399c7f7916bb2,2024,7,6112,6,64535.0,,1500.0,288.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1509.94,9.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1530.0,21.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1596.5,282.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1600.0,875.3,Final
947f20bc8d25fc55,2024,7,6112,6,9000.0,9.0,1600.0,5.4,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1600.0,290.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1650.0,272.8,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1650.0,43.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1657.63,998.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1700.0,1607.3,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,1700.0,91.0,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1700.0,276.1,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1717.0,46.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1725.0,346.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1750.0,972.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1779.34,1375.7,Final
5cc2e22630051445,2024,7,6112,6,20800.0,20.8,1782.63,603.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1796.54,452.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1800.0,1992.4,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,1800.0,236.9,Final
fd3cbe2e86955b84,2024,7,6112,6,21100.0,21.1,1800.0,556.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1808.11,298.4,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,1808.11,601.2,Final
6f528aa411a942ed,2024,7,6112,6,27800.0,27.8,1810.0,105.7,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1849.8,165.9,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1850.0,179.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1859.33,162.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1875.0,529.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1900.0,505.3,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,1900.0,30.7,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1900.0,272.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1915.11,237.9,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,1925.0,27.9,Final
6eee397b85bd7003,2024,7,6112,6,25100.0,25.1,1927.17,114.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1950.0,211.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,1950.92,383.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2000.0,578.7,Final
a22dd6b64bd8fb4c,2024,7,6112,6,17200.0,17.2,2000.0,5.1,Final
1c49941c1a452ab4,2024,7,6112,6,17400.0,17.4,2000.0,0.9,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,2000.0,27.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2040.0,113.7,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2052.23,5.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2097.31,44.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2100.0,243.0,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,2163.0,196.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2188.74,2.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2200.0,435.9,Final
e18de5a4c46d4e73,2024,7,6112,6,19200.0,19.2,2200.0,2.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2214.56,157.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2250.0,187.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2300.0,258.0,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,2300.0,61.6,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,2350.95,581.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2400.0,168.9,Final
abf64f03be7fb972,2024,7,6112,6,13100.0,13.1,2400.0,3.1,Final
89da009c6fb5793c,2024,7,6112,6,20900.0,20.9,2400.0,4.4,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,2400.0,87.7,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,2475.0,176.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2500.0,86.2,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,2500.0,43.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2550.0,18.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2600.0,10.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2609.0,1454.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2658.59,39.4,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,2686.95,79.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2750.0,57.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2800.0,43.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,2918.32,21.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3000.0,158.8,Final
08db3d10277aca7f,2024,7,6112,6,13600.0,13.6,3000.0,11.9,Final
d533dadc2b97c02a,2024,7,6112,6,17900.0,17.9,3000.0,6.5,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,3000.0,72.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3025.0,5.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3200.0,2.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3300.0,48.9,Final
30d6e4c5af6cbdde,2024,7,6112,6,11400.0,11.4,3300.0,3.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3400.0,2.1,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,3400.0,12.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3500.0,27.2,Final
d7a6fd93a28f87d0,2024,7,6112,6,17600.0,17.6,3500.0,1.8,Final
89da009c6fb5793c,2024,7,6112,6,20900.0,20.9,3500.0,2.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3510.0,5.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3598.96,5.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3600.0,47.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,3605.43,4.5,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,3767.0,50.4,Final
08db3d10277aca7f,2024,7,6112,6,13600.0,13.6,3863.0,70.6,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,3917.0,33.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4000.0,181.2,Final
d533dadc2b97c02a,2024,7,6112,6,17900.0,17.9,4000.0,1.5,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,4000.0,13.0,Final
515e4d436a347e48,2024,7,6112,6,21200.0,21.2,4000.0,12.0,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,4000.0,1.1,Final
d87d9f6796b2e526,2024,7,6112,6,24800.0,24.8,4000.0,3.6,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,4017.0,51.4,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4050.0,2.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4080.0,20.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4200.0,488.7,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4250.0,21.9,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4400.0,118.3,Final
157215921e982141,2024,7,6112,6,13800.0,13.8,4400.0,8.2,Final
cc54c6aa9c327b2b,2024,7,6112,6,17800.0,17.8,4400.0,3.0,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,4400.0,2.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4500.0,65.2,Final
8b129910e24e0005,2024,7,6112,6,13400.0,13.4,4500.0,1.0,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,4500.0,41.2,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,4517.0,18.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4600.0,23.2,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,4617.0,36.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,4700.0,1.0,Final
60b4347a57ac1955,2024,7,6112,6,21000.0,21.0,4700.0,1.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,5000.0,3.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,5317.07,8.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,5500.0,8.8,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,5729.84,3.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,5888.88,7.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,6000.0,22.3,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,6000.0,24.1,Final
6c6499948ee60025,2024,7,6112,6,25400.0,25.4,6000.0,7.7,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,6228.0,20.2,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,6300.0,57.7,Final
061ecb4f7250eda4,2024,7,6112,6,1900.0,1.9,6300.0,2.5,Final
1c49941c1a452ab4,2024,7,6112,6,17400.0,17.4,6300.0,10.2,Final
cc54c6aa9c327b2b,2024,7,6112,6,17800.0,17.8,6300.0,10.3,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,6500.0,61.8,Final
6eee397b85bd7003,2024,7,6112,6,25100.0,25.1,6500.0,4.3,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,6778.0,39.5,Final
35d2056cc6262dff,2024,7,6112,6,2200.0,2.2,6795.0,22.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,6800.0,62.9,Final
cc54c6aa9c327b2b,2024,7,6112,6,17800.0,17.8,6800.0,31.5,Final
6c6499948ee60025,2024,7,6112,6,25400.0,25.4,6800.0,6.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,7000.0,10.1,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,7008.0,11.4,Final
6f22bd638c143f9a,2024,7,6112,6,24500.0,24.5,7008.0,11.2,Final
cc54c6aa9c327b2b,2024,7,6112,6,17800.0,17.8,7550.0,8.5,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,7600.0,26.5,Final
e677158ccbf0bad9,2024,7,6112,6,14000.0,14.0,7600.0,6.0,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,8000.0,3.6,Final
354a3c4c1245c69d,2024,7,6112,6,100.0,,8625.43,12.9,Final
c0196195b2c76e9d,2024,7,6018,6,100.0,,2850.0,1.7,Final
af2bd92414032a77,2024,7,6127,6,100.0,,1250.0,0.7,Final
3742842354261d48,2024,7,6127,6,17000.0,17.0,1400.0,3.2,Final
af2bd92414032a77,2024,7,6127,6,100.0,,1500.0,6.5,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2000.0,4.3,Final
ab0c4128c667e334,2024,7,6127,6,24500.0,24.5,2000.0,0.3,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2200.0,2.0,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2300.0,2.4,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2450.0,1.1,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2451.5,2.5,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2500.0,0.7,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2700.0,1.5,Final
af2bd92414032a77,2024,7,6127,6,100.0,,2900.0,0.9,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,950.0,108.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1000.0,1.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1200.0,18.6,Final
720514ea2611a02e,2024,7,6163,6,27800.0,27.8,1225.0,21.3,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1250.0,109.8,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1300.0,404.7,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1350.0,88.1,Final
228fd3d634be8d98,2024,7,6163,6,3100.0,3.1,1364.97,401.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1400.0,279.2,Final
b97a8c8dda27b7a2,2024,7,6163,6,24500.0,24.5,1400.0,0.6,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1465.51,440.6,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1473.56,3.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1550.0,12.8,Final
b97a8c8dda27b7a2,2024,7,6163,6,24500.0,24.5,1600.0,0.4,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1648.48,13.3,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1850.0,12.6,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,1963.0,34.5,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2000.0,8.5,Final
36c163ba21324f82,2024,7,6163,6,21000.0,21.0,2000.0,17.8,Final
d404c42ca2e4a5eb,2024,7,6163,6,24800.0,24.8,2000.0,0.5,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2100.0,30.3,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2200.0,13.8,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2250.0,5.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2281.0,31.8,Final
36c163ba21324f82,2024,7,6163,6,21000.0,21.0,2300.0,0.9,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2400.0,10.4,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2500.0,12.5,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2600.0,1.7,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2609.0,70.2,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2750.0,1.4,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,2800.0,1.8,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3000.0,7.0,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3400.0,1.7,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3500.0,8.7,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3700.0,2.3,Final
877a31d245a18b95,2024,7,6163,6,13600.0,13.6,3700.0,10.6,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3750.0,0.8,Final
f7efa70412544508,2024,7,6163,6,19550.0,19.55,3750.0,1.9,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,3800.0,7.6,Final
bceb724219c75e53,2024,7,6163,6,21500.0,21.5,4000.0,0.9,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,4050.0,4.7,Final
0b9dded0d3850bb7,2024,7,6163,6,100.0,,4300.0,2.5,Final
b97a8c8dda27b7a2,2024,7,6163,6,24500.0,24.5,4300.0,4.2,Final
798d93db4a39bed9,2024,7,6163,6,25100.0,25.1,4300.0,2.6,Final
